Repo,CommitHash,TimeStamp,Author,Language,Files,Lines,Code,Comments,Blanks,Revision Comment
tsne-mp,8d1c3fa52829db39c14b135bb2581855d4ad0ea7,1364043616,osdf,Plain Text,-1,-26,-26,0,0,Cleaning up.
tsne-mp,8d1c3fa52829db39c14b135bb2581855d4ad0ea7,1364043616,osdf,Total,-7,-1711,-1178,-260,-273,Cleaning up.
tsne-mp,67fc1c825a779083ec031126777dbb09e051e927,1364042878,osdf,C Header,3,370,245,55,70,a bit more structure.
tsne-mp,67fc1c825a779083ec031126777dbb09e051e927,1364042878,osdf,C++,2,1234,833,205,196,a bit more structure.
tsne-mp,67fc1c825a779083ec031126777dbb09e051e927,1364042878,osdf,Objective C,1,83,75,0,8,a bit more structure.
tsne-mp,67fc1c825a779083ec031126777dbb09e051e927,1364042878,osdf,Plain Text,1,26,26,0,0,a bit more structure.
tsne-mp,67fc1c825a779083ec031126777dbb09e051e927,1364042878,osdf,Total,7,1713,1179,260,274,a bit more structure.
tsne-mp,6dd04ed490c49c85bf91db2cb0bf2bed82b5967b,1364042826,osdf,Python,0,5,3,1,1,FIX (from Justin Bayer): avoid memory segfault when pca_d is choosen too big.
tsne-mp,6dd04ed490c49c85bf91db2cb0bf2bed82b5967b,1364042826,osdf,Total,0,5,3,1,1,FIX (from Justin Bayer): avoid memory segfault when pca_d is choosen too big.
tsne-mp,d5d7ec0b9cfa99370c98f00abc8653feae5c59af,1363960746,Justin Bayer,Makefile,0,1,1,0,0,"some tidying up, made auto installation work"
tsne-mp,d5d7ec0b9cfa99370c98f00abc8653feae5c59af,1363960746,Justin Bayer,Python,0,1,1,0,0,"some tidying up, made auto installation work"
tsne-mp,d5d7ec0b9cfa99370c98f00abc8653feae5c59af,1363960746,Justin Bayer,Total,0,2,2,0,0,"some tidying up, made auto installation work"
tsne-mp,cffaccab52b2074683aae4fdb337e9daa0466659,1363958276,osdf,C++,-1,-5988,-4366,-1264,-358,py_bh_tsne.cpp is built by cython.
tsne-mp,cffaccab52b2074683aae4fdb337e9daa0466659,1363958276,osdf,Total,-1,-5988,-4366,-1264,-358,py_bh_tsne.cpp is built by cython.
tsne-mp,1881a5171ad42450b6af201d05d94f9245d22948,1363957773,osdf,Plain Text,0,-113,-113,0,0,Did something wrong with original Readme.txt.
tsne-mp,1881a5171ad42450b6af201d05d94f9245d22948,1363957773,osdf,Total,0,-113,-113,0,0,Did something wrong with original Readme.txt.
tsne-mp,d50a9b06ad1022dc3055c46a1c396537436e02d9,1363606904,osdf,Markdown,1,30,30,0,0,this is the quick test. and some readme.
tsne-mp,d50a9b06ad1022dc3055c46a1c396537436e02d9,1363606904,osdf,Python,1,37,27,2,8,this is the quick test. and some readme.
tsne-mp,d50a9b06ad1022dc3055c46a1c396537436e02d9,1363606904,osdf,Total,2,67,57,2,8,this is the quick test. and some readme.
tsne-mp,9da1c06d43051334113ddacdc64f00779cdf5310,1363606867,osdf,C++,1,5988,4366,1264,358,cython wrapper and a quick test.
tsne-mp,9da1c06d43051334113ddacdc64f00779cdf5310,1363606867,osdf,Makefile,1,5,4,0,1,cython wrapper and a quick test.
tsne-mp,9da1c06d43051334113ddacdc64f00779cdf5310,1363606867,osdf,Python,2,72,54,3,15,cython wrapper and a quick test.
tsne-mp,9da1c06d43051334113ddacdc64f00779cdf5310,1363606867,osdf,Total,4,6065,4424,1267,374,cython wrapper and a quick test.
tsne-mp,60a4a5122e178b37504d6f8e72222463b44524b8,1363606103,osdf,C++,0,0,-22,28,-6,Modifications to c++ source for cython usage.
tsne-mp,60a4a5122e178b37504d6f8e72222463b44524b8,1363606103,osdf,Total,0,0,-22,28,-6,Modifications to c++ source for cython usage.
tsne-mp,802172f80c3971144109720e35ab965410b3fbe2,1363605715,osdf,C Header,3,370,245,55,70,Initial commit. Original files from L.v.d. Maaten's implementation.
tsne-mp,802172f80c3971144109720e35ab965410b3fbe2,1363605715,osdf,C++,2,1234,855,177,202,Initial commit. Original files from L.v.d. Maaten's implementation.
tsne-mp,802172f80c3971144109720e35ab965410b3fbe2,1363605715,osdf,Objective C,1,83,75,0,8,Initial commit. Original files from L.v.d. Maaten's implementation.
tsne-mp,802172f80c3971144109720e35ab965410b3fbe2,1363605715,osdf,Plain Text,1,139,139,0,0,Initial commit. Original files from L.v.d. Maaten's implementation.
tsne-mp,802172f80c3971144109720e35ab965410b3fbe2,1363605715,osdf,Total,7,1826,1314,232,280,Initial commit. Original files from L.v.d. Maaten's implementation.
